OrderID,OrderDate,ShipDate,CustomerName,Segment,Region,State,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit
ORD-10753,26-12-2024,28-12-2024,Customer_228,Consumer,West,Ahmedabad,Furniture,Bookcases,Bookcases Model 39,81245.43,2,0.15,5897.34
ORD-10754,10-01-2022,11-01-2022,Customer_15,Consumer,West,Mumbai,Furniture,Tables,Tables Model 22,90921.26,4,0,4910.62
ORD-10755,29-01-2023,30-01-2023,Customer_168,Corporate,South,Bangalore,Office Supplies,Binders,Binders Model 36,72539.14,1,0.15,2040.17
ORD-10756,24-01-2023,29-01-2023,Customer_89,Consumer,South,Hyderabad,Technology,Laptops,Laptops Model 26,12519.99,4,0,1742.08
ORD-10757,10-10-2023,11-10-2023,Customer_35,Consumer,West,Mumbai,Technology,Phones,Phones Model 27,7068.62,5,0.2,-408.25
ORD-10758,10-09-2023,15-09-2023,Customer_49,Home Office,West,Mumbai,Office Supplies,Paper,Paper Model 21,79230.35,10,0.05,4990.33
ORD-10759,06-03-2024,08-03-2024,Customer_312,Home Office,East,Kolkata,Office Supplies,Paper,Paper Model 29,32137.71,8,0,4299.26
ORD-10760,23-02-2024,28-02-2024,Customer_64,Corporate,South,Hyderabad,Office Supplies,Paper,Paper Model 16,98843.9,4,0,20172.77
ORD-10761,27-05-2024,29-05-2024,Customer_329,Consumer,North,Delhi,Furniture,Tables,Tables Model 16,50123.28,4,0.05,4708.43
ORD-10762,27-06-2024,30-06-2024,Customer_213,Home Office,South,Chennai,Technology,Accessories,Accessories Model 19,78803.6,1,0.2,3778.23
ORD-10763,18-02-2022,20-02-2022,Customer_196,Home Office,East,Patna,Furniture,Chairs,Chairs Model 21,54161.52,4,0.05,8233.41
ORD-10764,11-01-2023,15-01-2023,Customer_65,Consumer,North,Delhi,Technology,Phones,Phones Model 12,95389.29,1,0.05,22375.34
ORD-10765,23-02-2023,25-02-2023,Customer_311,Consumer,North,Lucknow,Office Supplies,Storage,Storage Model 20,31490.57,4,0.05,3338.13
ORD-10766,08-08-2023,13-08-2023,Customer_185,Corporate,West,Ahmedabad,Furniture,Tables,Tables Model 25,86311.34,8,0,24836.37
ORD-10767,10-12-2022,14-12-2022,Customer_196,Corporate,West,Pune,Office Supplies,Paper,Paper Model 6,73625.35,3,0.15,-6997.89
ORD-10768,07-09-2023,12-09-2023,Customer_193,Home Office,South,Hyderabad,Office Supplies,Binders,Binders Model 39,26100.53,8,0.1,1654.79
ORD-10769,11-09-2024,12-09-2024,Customer_257,Home Office,East,Kolkata,Office Supplies,Storage,Storage Model 47,19973.72,4,0,1062.77
ORD-10770,06-02-2024,10-02-2024,Customer_302,Consumer,West,Pune,Technology,Accessories,Accessories Model 27,37627.92,8,0.1,4148.94
ORD-10771,21-03-2022,22-03-2022,Customer_251,Home Office,West,Ahmedabad,Furniture,Chairs,Chairs Model 45,76413.61,5,0.1,5914.57
ORD-10772,25-01-2024,26-01-2024,Customer_347,Consumer,West,Pune,Office Supplies,Binders,Binders Model 45,24614.11,1,0.1,2651.88
ORD-10773,30-10-2022,02-11-2022,Customer_395,Consumer,West,Ahmedabad,Furniture,Tables,Tables Model 42,25117.77,10,0.05,77.47
ORD-10774,27-02-2024,02-03-2024,Customer_257,Home Office,North,Chandigarh,Furniture,Tables,Tables Model 43,16999.45,7,0.1,2090.24
ORD-10775,23-02-2024,28-02-2024,Customer_177,Consumer,East,Bhubaneswar,Technology,Accessories,Accessories Model 18,87007.09,2,0.2,3843.34
ORD-10776,06-03-2023,10-03-2023,Customer_336,Corporate,East,Kolkata,Furniture,Tables,Tables Model 47,657.07,2,0.15,20.53
ORD-10777,01-06-2024,03-06-2024,Customer_57,Corporate,South,Chennai,Furniture,Bookcases,Bookcases Model 37,13866.04,8,0.05,1742.32
ORD-10778,12-03-2023,14-03-2023,Customer_210,Corporate,South,Bangalore,Office Supplies,Binders,Binders Model 41,81013.27,4,0.1,15857.28
ORD-10779,12-08-2022,14-08-2022,Customer_121,Corporate,North,Lucknow,Furniture,Tables,Tables Model 32,12905.82,2,0.1,-549.57
ORD-10780,26-07-2022,27-07-2022,Customer_4,Corporate,North,Lucknow,Furniture,Bookcases,Bookcases Model 39,58453.32,1,0,6007.08
ORD-10781,01-12-2024,04-12-2024,Customer_123,Corporate,West,Pune,Technology,Accessories,Accessories Model 43,43230.64,6,0.1,8640.13
ORD-10782,27-03-2024,31-03-2024,Customer_63,Home Office,North,Lucknow,Technology,Phones,Phones Model 18,806.92,7,0.05,5.18
ORD-10783,25-05-2023,28-05-2023,Customer_2,Home Office,West,Ahmedabad,Office Supplies,Paper,Paper Model 21,87050.38,9,0.15,5663.25
ORD-10784,04-02-2022,07-02-2022,Customer_314,Consumer,North,Chandigarh,Technology,Accessories,Accessories Model 23,44708.46,10,0.15,1.85
ORD-10785,26-05-2024,30-05-2024,Customer_367,Home Office,North,Chandigarh,Technology,Laptops,Laptops Model 3,60913.79,3,0.2,4206.62
ORD-10786,19-09-2022,23-09-2022,Customer_60,Corporate,North,Lucknow,Office Supplies,Paper,Paper Model 43,98728.35,8,0.05,22125.23
ORD-10787,09-05-2023,11-05-2023,Customer_168,Corporate,South,Bangalore,Office Supplies,Paper,Paper Model 50,9398.47,7,0,846.42
ORD-10788,29-07-2023,31-07-2023,Customer_252,Consumer,East,Bhubaneswar,Technology,Accessories,Accessories Model 45,12748.26,3,0.2,106.92
ORD-10789,13-11-2023,15-11-2023,Customer_224,Consumer,North,Chandigarh,Technology,Laptops,Laptops Model 15,91061.63,7,0.2,8337.78
ORD-10790,15-06-2023,16-06-2023,Customer_60,Home Office,East,Kolkata,Furniture,Chairs,Chairs Model 24,34353.67,10,0.05,6395.09
ORD-10791,18-09-2022,21-09-2022,Customer_199,Corporate,West,Ahmedabad,Office Supplies,Binders,Binders Model 21,31424.49,10,0.2,-3222.13
ORD-10792,18-01-2024,20-01-2024,Customer_152,Consumer,South,Bangalore,Technology,Phones,Phones Model 32,54060.15,8,0.1,-747.37
ORD-10793,22-07-2024,24-07-2024,Customer_258,Home Office,East,Kolkata,Office Supplies,Paper,Paper Model 8,84988.18,1,0.2,-5946.21
ORD-10794,15-07-2023,20-07-2023,Customer_171,Consumer,West,Ahmedabad,Furniture,Tables,Tables Model 46,29503.76,7,0,8712.04
ORD-10795,08-03-2023,10-03-2023,Customer_173,Corporate,North,Delhi,Technology,Accessories,Accessories Model 44,39484.88,3,0,7383.11
ORD-10796,27-08-2024,30-08-2024,Customer_281,Corporate,West,Pune,Furniture,Bookcases,Bookcases Model 7,72812.08,5,0.05,12762.3
ORD-10797,26-09-2022,29-09-2022,Customer_248,Corporate,North,Chandigarh,Technology,Laptops,Laptops Model 10,65636.08,10,0.05,7250.88
ORD-10798,06-03-2023,08-03-2023,Customer_76,Corporate,South,Hyderabad,Office Supplies,Binders,Binders Model 28,36541.46,10,0,8023.75
ORD-10799,11-12-2022,12-12-2022,Customer_304,Corporate,North,Lucknow,Technology,Phones,Phones Model 10,94533.79,2,0.2,1183.98
ORD-10800,07-04-2024,09-04-2024,Customer_193,Home Office,North,Delhi,Furniture,Tables,Tables Model 43,49118.28,10,0.05,8016.07
ORD-10801,03-07-2022,07-07-2022,Customer_63,Corporate,West,Pune,Office Supplies,Paper,Paper Model 42,44789.27,1,0,3545.38
ORD-10802,09-11-2024,11-11-2024,Customer_248,Home Office,North,Chandigarh,Office Supplies,Paper,Paper Model 45,48210.09,2,0.2,-5048.84
ORD-10803,07-06-2024,10-06-2024,Customer_359,Consumer,South,Bangalore,Technology,Phones,Phones Model 26,71519.93,9,0.05,7247.3
ORD-10804,21-12-2024,25-12-2024,Customer_61,Consumer,North,Chandigarh,Office Supplies,Paper,Paper Model 39,71518.04,2,0.05,17265.9
ORD-10805,04-01-2023,05-01-2023,Customer_132,Consumer,West,Pune,Furniture,Chairs,Chairs Model 6,13317.19,4,0.05,292.38
ORD-10806,13-09-2022,18-09-2022,Customer_266,Corporate,East,Patna,Office Supplies,Binders,Binders Model 43,42593.61,1,0.05,3200.91
ORD-10807,29-12-2024,02-01-2025,Customer_108,Home Office,South,Hyderabad,Technology,Accessories,Accessories Model 7,31637.14,6,0.2,-488.72
ORD-10808,02-04-2022,04-04-2022,Customer_111,Home Office,North,Delhi,Furniture,Tables,Tables Model 23,85680.47,4,0.05,12898
ORD-10809,23-07-2023,25-07-2023,Customer_131,Home Office,West,Mumbai,Office Supplies,Storage,Storage Model 28,26437.11,3,0.15,370.57
ORD-10810,21-10-2022,26-10-2022,Customer_332,Home Office,South,Bangalore,Office Supplies,Paper,Paper Model 39,27305.27,4,0.1,2482.34
ORD-10811,02-12-2022,06-12-2022,Customer_64,Home Office,South,Chennai,Technology,Laptops,Laptops Model 8,3078.03,10,0.05,59.66
ORD-10812,13-04-2024,14-04-2024,Customer_116,Corporate,East,Bhubaneswar,Furniture,Tables,Tables Model 1,90969.92,5,0.05,19759.93
ORD-10813,20-07-2022,24-07-2022,Customer_251,Consumer,South,Chennai,Furniture,Chairs,Chairs Model 34,17985.27,5,0.2,995.23
ORD-10814,16-12-2023,21-12-2023,Customer_385,Corporate,East,Bhubaneswar,Technology,Accessories,Accessories Model 12,10357.08,1,0.05,823.38
ORD-10815,08-12-2023,13-12-2023,Customer_74,Corporate,West,Pune,Office Supplies,Binders,Binders Model 37,26276.57,9,0.05,4319.62
ORD-10816,02-07-2023,03-07-2023,Customer_182,Corporate,East,Bhubaneswar,Furniture,Bookcases,Bookcases Model 33,61065.95,8,0.05,6701.38
ORD-10817,11-08-2023,14-08-2023,Customer_161,Consumer,West,Ahmedabad,Office Supplies,Binders,Binders Model 41,30866.15,2,0.1,1593.58
ORD-10818,12-06-2022,13-06-2022,Customer_6,Corporate,South,Bangalore,Furniture,Bookcases,Bookcases Model 44,6212.45,5,0.2,511.89
ORD-10819,07-11-2024,09-11-2024,Customer_316,Consumer,West,Pune,Office Supplies,Paper,Paper Model 48,99796.47,9,0,15105.98
ORD-10820,15-01-2022,19-01-2022,Customer_230,Consumer,East,Kolkata,Office Supplies,Paper,Paper Model 44,95111.4,9,0.2,-13259.58
ORD-10821,08-12-2024,10-12-2024,Customer_88,Corporate,South,Bangalore,Technology,Phones,Phones Model 8,51611.61,1,0.15,1232.33
ORD-10822,24-11-2023,26-11-2023,Customer_292,Corporate,North,Lucknow,Technology,Laptops,Laptops Model 14,29707.73,4,0,6966.65
ORD-10823,17-09-2023,22-09-2023,Customer_153,Corporate,North,Lucknow,Office Supplies,Storage,Storage Model 7,6220.92,1,0.2,-217.18
ORD-10824,11-01-2022,14-01-2022,Customer_264,Consumer,South,Chennai,Technology,Phones,Phones Model 27,10583.11,8,0.05,224.21
ORD-10825,11-09-2022,15-09-2022,Customer_220,Consumer,North,Delhi,Office Supplies,Storage,Storage Model 35,22996.48,7,0.1,570.8
ORD-10826,06-07-2023,07-07-2023,Customer_364,Consumer,West,Ahmedabad,Technology,Phones,Phones Model 8,14417.5,7,0,2015.7
ORD-10827,24-01-2023,27-01-2023,Customer_246,Home Office,North,Delhi,Technology,Laptops,Laptops Model 18,74520.44,1,0.05,12411.47
ORD-10828,01-09-2022,05-09-2022,Customer_380,Corporate,West,Ahmedabad,Technology,Accessories,Accessories Model 9,71574.94,6,0.15,1822.63
ORD-10829,13-08-2022,14-08-2022,Customer_176,Corporate,North,Delhi,Furniture,Tables,Tables Model 39,50250.09,4,0,11033.79
ORD-10830,17-01-2022,21-01-2022,Customer_374,Home Office,West,Pune,Technology,Laptops,Laptops Model 12,8720.18,7,0.05,1346.42
ORD-10831,26-05-2023,29-05-2023,Customer_53,Home Office,North,Lucknow,Office Supplies,Binders,Binders Model 47,66799.88,7,0.05,7914
ORD-10832,25-10-2024,30-10-2024,Customer_20,Corporate,South,Bangalore,Office Supplies,Paper,Paper Model 13,63630.48,4,0,5286.04
ORD-10833,27-10-2022,31-10-2022,Customer_359,Home Office,North,Chandigarh,Furniture,Chairs,Chairs Model 15,86502.84,7,0.15,2702.59
ORD-10834,31-03-2023,03-04-2023,Customer_187,Corporate,West,Pune,Furniture,Bookcases,Bookcases Model 23,42993.75,1,0.1,-966.77
ORD-10835,06-05-2024,08-05-2024,Customer_144,Home Office,East,Kolkata,Furniture,Chairs,Chairs Model 7,553.32,6,0.05,39.47
ORD-10836,01-06-2024,03-06-2024,Customer_395,Consumer,East,Patna,Technology,Laptops,Laptops Model 22,30783.49,2,0,6795.16
ORD-10837,09-01-2024,12-01-2024,Customer_67,Home Office,East,Kolkata,Office Supplies,Storage,Storage Model 48,21398.31,7,0,5816.03
ORD-10838,04-09-2022,05-09-2022,Customer_155,Home Office,South,Bangalore,Office Supplies,Storage,Storage Model 31,92587.31,2,0.2,440.03
ORD-10839,18-02-2023,23-02-2023,Customer_188,Corporate,South,Bangalore,Furniture,Chairs,Chairs Model 41,42112.15,5,0.2,3949.34
ORD-10840,29-08-2022,02-09-2022,Customer_141,Home Office,North,Lucknow,Technology,Accessories,Accessories Model 9,93167.57,9,0,8546.61
ORD-10841,17-08-2023,18-08-2023,Customer_39,Consumer,North,Chandigarh,Furniture,Bookcases,Bookcases Model 29,81546.08,8,0.2,5509.57
ORD-10842,09-11-2024,13-11-2024,Customer_304,Home Office,West,Pune,Office Supplies,Storage,Storage Model 1,21089,1,0.05,3015.19
ORD-10843,16-11-2024,20-11-2024,Customer_24,Home Office,East,Patna,Furniture,Tables,Tables Model 16,70971.34,9,0,6584.53
ORD-10844,21-08-2023,22-08-2023,Customer_108,Home Office,South,Chennai,Furniture,Tables,Tables Model 8,87401.59,1,0.05,21621.76
ORD-10845,03-01-2022,06-01-2022,Customer_314,Corporate,East,Patna,Furniture,Bookcases,Bookcases Model 21,88456.65,5,0.05,9030.16
ORD-10846,28-04-2022,29-04-2022,Customer_399,Home Office,East,Kolkata,Office Supplies,Storage,Storage Model 7,18085.16,1,0.2,259.15
ORD-10847,22-02-2024,25-02-2024,Customer_119,Home Office,South,Chennai,Furniture,Tables,Tables Model 47,27244.95,10,0.15,-1664.38
ORD-10848,07-06-2024,10-06-2024,Customer_252,Home Office,South,Chennai,Furniture,Tables,Tables Model 12,18560.6,3,0.05,876.34
ORD-10849,01-08-2023,02-08-2023,Customer_219,Consumer,East,Kolkata,Furniture,Tables,Tables Model 30,68893,4,0,5916.57
ORD-10850,04-04-2024,05-04-2024,Customer_7,Home Office,South,Hyderabad,Furniture,Bookcases,Bookcases Model 3,10423.13,7,0,807.89
ORD-10851,28-09-2022,30-09-2022,Customer_174,Home Office,North,Lucknow,Furniture,Bookcases,Bookcases Model 6,60163.9,1,0,11165.97
ORD-10852,19-02-2023,21-02-2023,Customer_279,Home Office,West,Ahmedabad,Technology,Phones,Phones Model 18,31084.81,8,0.05,1894.69
ORD-10853,10-09-2022,11-09-2022,Customer_115,Consumer,North,Delhi,Office Supplies,Storage,Storage Model 15,10705.33,7,0.05,3.24
ORD-10854,24-05-2024,28-05-2024,Customer_57,Consumer,South,Chennai,Office Supplies,Storage,Storage Model 7,22975.5,7,0,3973.73
ORD-10855,01-08-2023,04-08-2023,Customer_92,Corporate,North,Chandigarh,Technology,Phones,Phones Model 34,36369.1,2,0,7314.79
ORD-10856,17-11-2023,22-11-2023,Customer_179,Consumer,South,Hyderabad,Technology,Phones,Phones Model 18,89365.2,5,0.2,4860.63
ORD-10857,19-10-2024,22-10-2024,Customer_200,Corporate,East,Bhubaneswar,Furniture,Chairs,Chairs Model 47,86240.54,3,0.05,6904.76
ORD-10858,06-09-2024,07-09-2024,Customer_94,Corporate,North,Chandigarh,Technology,Accessories,Accessories Model 23,28208.38,2,0.1,5604.81
ORD-10859,16-10-2023,20-10-2023,Customer_335,Consumer,West,Pune,Office Supplies,Storage,Storage Model 25,60373.44,6,0.05,12107
ORD-10860,07-05-2024,12-05-2024,Customer_367,Corporate,West,Ahmedabad,Office Supplies,Storage,Storage Model 34,53481.21,4,0.15,-4230.13
ORD-10861,26-03-2023,27-03-2023,Customer_69,Consumer,South,Chennai,Furniture,Chairs,Chairs Model 4,99393.58,1,0.1,8905.03
ORD-10862,17-12-2023,20-12-2023,Customer_115,Consumer,South,Chennai,Technology,Phones,Phones Model 48,83607.61,9,0.15,-3292.1
ORD-10863,10-10-2022,11-10-2022,Customer_55,Home Office,South,Chennai,Office Supplies,Binders,Binders Model 38,69764.19,7,0.1,-2544.94
ORD-10864,01-06-2022,05-06-2022,Customer_214,Consumer,South,Bangalore,Furniture,Tables,Tables Model 49,14557.11,4,0,773.27
ORD-10865,09-01-2023,13-01-2023,Customer_228,Home Office,South,Hyderabad,Office Supplies,Paper,Paper Model 45,94902.19,8,0.15,7652.85
ORD-10866,28-01-2022,31-01-2022,Customer_203,Corporate,North,Delhi,Furniture,Bookcases,Bookcases Model 44,3695.85,3,0.2,-406.22
ORD-10867,19-07-2024,24-07-2024,Customer_48,Home Office,East,Bhubaneswar,Office Supplies,Storage,Storage Model 25,71080.61,7,0.05,4830.42
ORD-10868,14-09-2022,16-09-2022,Customer_355,Corporate,West,Ahmedabad,Furniture,Chairs,Chairs Model 31,39532.95,9,0.2,2388.91
ORD-10869,04-10-2023,08-10-2023,Customer_40,Corporate,West,Mumbai,Furniture,Tables,Tables Model 39,64841.4,4,0.1,-1484.85
ORD-10870,19-11-2023,20-11-2023,Customer_159,Consumer,South,Chennai,Furniture,Bookcases,Bookcases Model 36,11093.22,4,0.2,-1633.54
ORD-10871,18-02-2023,19-02-2023,Customer_162,Consumer,South,Chennai,Furniture,Bookcases,Bookcases Model 20,56697.28,10,0.15,-5022.24
ORD-10872,18-01-2022,21-01-2022,Customer_360,Home Office,East,Patna,Office Supplies,Binders,Binders Model 7,31790.01,7,0.1,6150.18
ORD-10873,10-11-2023,14-11-2023,Customer_20,Corporate,North,Chandigarh,Furniture,Chairs,Chairs Model 11,58923.96,7,0.15,2745.24
ORD-10874,07-11-2022,11-11-2022,Customer_83,Home Office,North,Chandigarh,Furniture,Bookcases,Bookcases Model 34,23541.22,4,0.05,4524.77
ORD-10875,07-12-2024,10-12-2024,Customer_397,Home Office,West,Mumbai,Technology,Laptops,Laptops Model 25,36351.48,7,0,9911.96
ORD-10876,05-05-2023,07-05-2023,Customer_159,Home Office,North,Delhi,Office Supplies,Paper,Paper Model 6,99443.25,2,0,8517.87
ORD-10877,18-10-2024,19-10-2024,Customer_46,Consumer,West,Pune,Furniture,Tables,Tables Model 12,16566.51,5,0.2,-980.21
ORD-10878,01-08-2024,04-08-2024,Customer_187,Corporate,West,Pune,Technology,Accessories,Accessories Model 26,92454,2,0.2,-2582.73
ORD-10879,17-04-2024,22-04-2024,Customer_212,Home Office,South,Chennai,Technology,Accessories,Accessories Model 29,84561.15,6,0.1,-2463.04
ORD-10880,23-06-2023,24-06-2023,Customer_149,Corporate,North,Chandigarh,Furniture,Bookcases,Bookcases Model 11,82212.89,1,0.05,17533.13
ORD-10881,28-03-2024,29-03-2024,Customer_239,Consumer,South,Chennai,Technology,Accessories,Accessories Model 6,9803.56,8,0.15,594.3
ORD-10882,05-01-2023,06-01-2023,Customer_249,Consumer,West,Pune,Furniture,Tables,Tables Model 45,33207.7,6,0.1,6611.97
ORD-10883,02-09-2024,03-09-2024,Customer_164,Home Office,East,Patna,Furniture,Bookcases,Bookcases Model 3,15996.24,8,0.05,2560.26
ORD-10884,18-02-2024,19-02-2024,Customer_326,Consumer,East,Patna,Technology,Phones,Phones Model 6,5880.71,1,0.15,-191.35
ORD-10885,18-10-2022,19-10-2022,Customer_343,Corporate,East,Patna,Furniture,Tables,Tables Model 12,87440.7,8,0.15,2727.67
ORD-10886,21-04-2022,22-04-2022,Customer_353,Consumer,West,Pune,Technology,Phones,Phones Model 45,20261.23,7,0.15,382.43
ORD-10887,13-06-2024,16-06-2024,Customer_341,Home Office,West,Mumbai,Office Supplies,Paper,Paper Model 48,20256.72,10,0.2,-2306.14
ORD-10888,11-10-2023,12-10-2023,Customer_370,Consumer,South,Chennai,Furniture,Tables,Tables Model 29,86497.98,2,0.15,-2966.82
ORD-10889,15-09-2022,19-09-2022,Customer_308,Corporate,North,Delhi,Furniture,Bookcases,Bookcases Model 14,97913.68,7,0.2,4268.65
ORD-10890,14-12-2023,16-12-2023,Customer_158,Home Office,South,Hyderabad,Office Supplies,Binders,Binders Model 8,37340.51,6,0,4685.72
ORD-10891,19-10-2024,23-10-2024,Customer_172,Consumer,West,Pune,Technology,Laptops,Laptops Model 12,82904.49,7,0.2,7753.02
ORD-10892,28-07-2024,01-08-2024,Customer_338,Home Office,East,Kolkata,Office Supplies,Paper,Paper Model 44,16684.39,7,0.15,-479.56
ORD-10893,14-06-2024,17-06-2024,Customer_384,Home Office,North,Delhi,Furniture,Chairs,Chairs Model 35,65137.65,10,0.15,-4825.47
ORD-10894,24-07-2022,28-07-2022,Customer_101,Corporate,North,Chandigarh,Technology,Laptops,Laptops Model 8,21581.18,8,0.2,-1181.14
ORD-10895,20-12-2023,24-12-2023,Customer_138,Home Office,West,Ahmedabad,Office Supplies,Paper,Paper Model 17,39882.95,6,0.05,5060.76
ORD-10896,22-09-2023,26-09-2023,Customer_266,Home Office,South,Bangalore,Technology,Phones,Phones Model 39,2045.24,3,0.1,327.63
ORD-10897,13-10-2023,16-10-2023,Customer_202,Consumer,South,Hyderabad,Technology,Phones,Phones Model 37,55796.09,7,0.05,8596.34
ORD-10898,28-05-2024,30-05-2024,Customer_51,Home Office,West,Ahmedabad,Furniture,Tables,Tables Model 9,90465.05,9,0.05,9892.39
ORD-10899,29-10-2024,30-10-2024,Customer_14,Corporate,West,Ahmedabad,Technology,Accessories,Accessories Model 1,16325.79,6,0.05,380.61
ORD-10900,10-11-2022,11-11-2022,Customer_399,Corporate,North,Chandigarh,Technology,Phones,Phones Model 12,74362.79,3,0.15,4358.83
ORD-10901,06-05-2023,08-05-2023,Customer_141,Consumer,East,Kolkata,Office Supplies,Binders,Binders Model 10,72768.11,7,0.1,8354.83
ORD-10902,17-02-2022,22-02-2022,Customer_93,Consumer,North,Delhi,Technology,Accessories,Accessories Model 5,12707.09,3,0.1,196.94
ORD-10903,09-10-2024,12-10-2024,Customer_321,Consumer,South,Chennai,Furniture,Tables,Tables Model 14,79646.42,7,0,13669.66
ORD-10904,09-05-2024,13-05-2024,Customer_324,Home Office,East,Bhubaneswar,Technology,Phones,Phones Model 3,18390.74,1,0.05,3032.94
ORD-10905,29-08-2022,01-09-2022,Customer_63,Consumer,East,Patna,Office Supplies,Paper,Paper Model 39,54875.04,3,0.2,1943.9
ORD-10906,02-03-2022,07-03-2022,Customer_16,Corporate,North,Chandigarh,Office Supplies,Binders,Binders Model 9,22022.5,6,0,6048.33
ORD-10907,27-03-2023,28-03-2023,Customer_334,Corporate,South,Chennai,Technology,Laptops,Laptops Model 30,20324.13,2,0.1,2581.59
ORD-10908,12-10-2024,16-10-2024,Customer_393,Home Office,West,Mumbai,Technology,Phones,Phones Model 20,20188.71,5,0.15,-1499.54
ORD-10909,06-12-2022,08-12-2022,Customer_311,Corporate,West,Pune,Technology,Laptops,Laptops Model 28,59834.81,5,0.1,6326.2
ORD-10910,14-02-2023,19-02-2023,Customer_210,Corporate,East,Patna,Office Supplies,Binders,Binders Model 39,45215.64,1,0.2,-3921.74
ORD-10911,22-12-2024,25-12-2024,Customer_38,Consumer,West,Mumbai,Furniture,Chairs,Chairs Model 43,80999.53,7,0.05,7244.28
ORD-10912,01-02-2024,04-02-2024,Customer_291,Corporate,South,Chennai,Furniture,Chairs,Chairs Model 15,32199.62,1,0.1,110.87
ORD-10913,16-05-2022,20-05-2022,Customer_344,Consumer,East,Bhubaneswar,Furniture,Bookcases,Bookcases Model 37,22137.61,9,0.1,2857.22
ORD-10914,13-05-2024,17-05-2024,Customer_141,Corporate,East,Patna,Furniture,Chairs,Chairs Model 8,5441.14,8,0.15,-480.46
ORD-10915,12-09-2022,16-09-2022,Customer_330,Home Office,South,Hyderabad,Technology,Accessories,Accessories Model 1,38594.32,10,0,4679.92
ORD-10916,03-08-2024,06-08-2024,Customer_36,Corporate,South,Chennai,Furniture,Bookcases,Bookcases Model 7,91844.43,1,0.1,10212.54
ORD-10917,30-04-2024,03-05-2024,Customer_202,Corporate,East,Patna,Technology,Laptops,Laptops Model 45,8436.84,6,0.15,447.83
ORD-10918,19-07-2024,23-07-2024,Customer_166,Home Office,North,Lucknow,Office Supplies,Binders,Binders Model 47,3414.17,1,0,289.12
ORD-10919,11-06-2024,13-06-2024,Customer_353,Consumer,South,Bangalore,Furniture,Bookcases,Bookcases Model 17,90276.51,6,0.2,8792.14
ORD-10920,30-03-2022,31-03-2022,Customer_88,Consumer,North,Lucknow,Furniture,Tables,Tables Model 38,33268.23,10,0.15,-1081.95
ORD-10921,01-08-2024,02-08-2024,Customer_268,Home Office,South,Chennai,Furniture,Bookcases,Bookcases Model 16,88835.94,7,0.15,5957.23
ORD-10922,05-09-2024,09-09-2024,Customer_181,Home Office,East,Patna,Office Supplies,Storage,Storage Model 16,22970.14,5,0.1,2936.63
ORD-10923,26-02-2023,27-02-2023,Customer_97,Corporate,North,Lucknow,Furniture,Chairs,Chairs Model 7,1806.25,4,0.15,188.98
ORD-10924,29-11-2023,01-12-2023,Customer_113,Corporate,East,Patna,Office Supplies,Storage,Storage Model 25,65701.29,9,0,18299.87
ORD-10925,15-07-2024,20-07-2024,Customer_296,Home Office,South,Chennai,Furniture,Chairs,Chairs Model 7,28144.92,3,0.1,5287.69
ORD-10926,29-10-2022,02-11-2022,Customer_244,Home Office,North,Chandigarh,Furniture,Chairs,Chairs Model 34,2150.5,8,0.05,143.42
ORD-10927,16-07-2024,19-07-2024,Customer_221,Home Office,East,Kolkata,Office Supplies,Binders,Binders Model 22,35765.47,4,0.05,3549.08
ORD-10928,19-04-2022,23-04-2022,Customer_207,Consumer,East,Patna,Furniture,Chairs,Chairs Model 39,65037.86,7,0.05,4780.38
ORD-10929,20-07-2023,25-07-2023,Customer_28,Consumer,West,Ahmedabad,Technology,Phones,Phones Model 37,68275.47,4,0,7161.75
ORD-10930,30-06-2023,02-07-2023,Customer_52,Consumer,North,Chandigarh,Furniture,Tables,Tables Model 47,23033.27,10,0.15,-46.6
ORD-10931,04-07-2023,08-07-2023,Customer_49,Consumer,South,Bangalore,Furniture,Tables,Tables Model 33,63871.47,10,0.1,8524.96
ORD-10932,03-09-2024,06-09-2024,Customer_73,Consumer,South,Bangalore,Technology,Accessories,Accessories Model 43,7410.74,3,0.1,1296.64
ORD-10933,29-08-2024,02-09-2024,Customer_243,Home Office,East,Kolkata,Furniture,Tables,Tables Model 1,88185.12,3,0,17504.86
ORD-10934,27-09-2024,29-09-2024,Customer_86,Consumer,West,Mumbai,Furniture,Chairs,Chairs Model 50,56943.04,5,0.05,7477.61
ORD-10935,12-07-2022,13-07-2022,Customer_250,Corporate,East,Bhubaneswar,Technology,Laptops,Laptops Model 24,49320.85,6,0.2,-4225.08
ORD-10936,28-07-2024,29-07-2024,Customer_352,Home Office,East,Patna,Office Supplies,Storage,Storage Model 47,89191.56,10,0.15,-6404.82
ORD-10937,12-02-2022,14-02-2022,Customer_357,Corporate,West,Mumbai,Office Supplies,Binders,Binders Model 24,36040.84,1,0.05,5204.15
ORD-10938,27-02-2023,28-02-2023,Customer_270,Consumer,South,Chennai,Office Supplies,Binders,Binders Model 17,96562.58,9,0.15,14178.57
ORD-10939,16-12-2023,19-12-2023,Customer_176,Home Office,West,Ahmedabad,Technology,Laptops,Laptops Model 8,31277.67,1,0.2,-624.95
ORD-10940,06-06-2024,10-06-2024,Customer_268,Corporate,East,Patna,Furniture,Chairs,Chairs Model 40,50143.24,3,0.15,3521.6
